,Celcius,Fahrenheit,Humidity
2020-03-12 22:11:06.565168+00:00,17.0,62.6,42.599998474121094
2020-03-12 22:12:07.152523+00:00,16.899999618530273,62.419999313354495,44.29999923706055
2020-03-12 22:13:10.217776+00:00,17.299999237060547,63.13999862670899,42.20000076293945
2020-03-12 22:14:15.815081+00:00,17.299999237060547,63.13999862670899,42.5
2020-03-12 22:15:18.935052+00:00,17.200000762939453,62.960001373291014,43.099998474121094
2020-03-12 22:16:22.055475+00:00,17.200000762939453,62.960001373291014,42.599998474121094
2020-03-12 22:17:25.162672+00:00,17.100000381469727,62.78000068664551,42.599998474121094
2020-03-12 22:18:28.284029+00:00,16.899999618530273,62.419999313354495,42.5
2020-03-12 22:19:28.855161+00:00,16.899999618530273,62.419999313354495,42.5
2020-03-12 22:20:31.976456+00:00,16.600000381469727,61.88000068664551,43.79999923706055
2020-03-12 22:21:32.565812+00:00,16.600000381469727,61.88000068664551,43.70000076293945
2020-03-12 22:22:33.155084+00:00,16.700000762939453,62.060001373291016,43.099998474121094
2020-03-12 22:23:33.714966+00:00,16.700000762939453,62.060001373291016,42.79999923706055
2020-03-12 22:24:36.830300+00:00,16.5,61.7,43.70000076293945
2020-03-12 22:25:37.414854+00:00,16.5,61.7,43.599998474121094
2020-03-12 22:26:40.529897+00:00,16.600000381469727,61.88000068664551,42.70000076293945
2020-03-12 22:27:41.116935+00:00,16.600000381469727,61.88000068664551,42.70000076293945
2020-03-12 22:28:41.704007+00:00,16.600000381469727,61.88000068664551,42.900001525878906
2020-03-12 22:29:42.291040+00:00,16.5,61.7,43.0
2020-03-12 22:30:42.877963+00:00,16.399999618530273,61.51999931335449,43.20000076293945
2020-03-12 22:31:43.445105+00:00,16.5,61.7,43.599998474121094
2020-03-12 22:32:46.514186+00:00,16.600000381469727,61.88000068664551,43.5
2020-03-12 22:33:49.596868+00:00,16.600000381469727,61.88000068664551,42.5
2020-03-12 22:34:50.126195+00:00,16.5,61.7,42.400001525878906
2020-03-12 22:35:53.193080+00:00,16.600000381469727,61.88000068664551,42.900001525878906
2020-03-12 22:36:56.268380+00:00,16.700000762939453,62.060001373291016,43.70000076293945
2020-03-12 22:37:56.855045+00:00,16.700000762939453,62.060001373291016,43.599998474121094
2020-03-12 22:38:59.974262+00:00,16.600000381469727,61.88000068664551,42.70000076293945
2020-03-12 22:40:03.060761+00:00,16.600000381469727,61.88000068664551,42.900001525878906
2020-03-12 22:41:03.645002+00:00,16.600000381469727,61.88000068664551,42.900001525878906
2020-03-12 22:42:04.224007+00:00,16.899999618530273,62.419999313354495,42.70000076293945
2020-03-12 22:43:04.811159+00:00,16.799999237060547,62.23999862670898,42.099998474121094
2020-03-12 22:44:07.887507+00:00,16.700000762939453,62.060001373291016,42.599998474121094
2020-03-12 22:45:11.006317+00:00,16.5,61.7,42.70000076293945
2020-03-12 22:46:11.593642+00:00,16.5,61.7,42.900001525878906
2020-03-12 22:47:12.165100+00:00,16.600000381469727,61.88000068664551,43.099998474121094
